student_id,minutes_watched,paid_in_q2
267174,20.9167,1
267358,104.05,1
267670,0.2,1
267765,428.7333,1
267812,1674.3333,1
267854,271.75,1
268152,729.9667,1
268257,206.3333,1
268263,595.95,1
268321,81.6667,1
268337,128.4,1
268344,87.5,1
268357,1405.9833,1
268480,19.05,1
268527,15.4,1
268545,6.7167,1
268558,282.4667,1
268584,391.7333,1
268643,246.9667,1
268792,147.5667,1
268811,519.4333,1
268817,109.9,1
268825,1609.35,1
268883,28.7,1
268903,230.1167,1
268922,670.7333,1
268923,456.3667,1
268926,2070.15,1
268929,107.5167,1
268940,847.8667,1
269010,1078.3,1
269012,49.4667,1
269016,115.6167,1
269047,349.65,1
269054,778.3333,1
269068,212.05,1
269130,119.05,1
269188,40.9667,1
269457,11.0167,1
269534,18.9667,1
269541,1504.1167,1
269549,777.8667,1
269671,465.35,1
269728,0.45,1
269744,907.4333,1
269862,60.1667,1
269894,19.7833,1
269896,4.25,1
269934,879.1167,1
269975,371.1333,1
269981,140.25,1
269984,711.0167,1
270003,162.2,1
270018,143.9167,1
270036,457.85,1
270103,111.65,1
270240,694.6833,1
270244,34.6,1
270265,123.0667,1
270363,255.4167,1
270367,341.5,1
270455,65.0333,1
270616,11.2,1
270648,103.1333,1
270824,215.2667,1
270833,506.4833,1
270911,138.3,1
270968,161.25,1
271035,1532.8833,1
271082,24.8833,1
271098,23.2667,1
271185,1506.7833,1
271310,22.4167,1
271508,183.25,1
271543,951.15,1
271800,2011.0667,1
271806,152.0667,1
271856,694.2667,1
271896,342.9167,1
271925,143.45,1
271950,1807.5,1
271951,15.4,1
271991,1079.05,1
272035,2081.6,1
272175,273.45,1
272255,713.95,1
272261,485.1167,1
272510,357.8667,1
272543,172.0,1
272569,187.8333,1
272586,83.6333,1
272596,1042.1333,1
272696,202.8,1
272717,2416.55,1
272887,162.4667,1
272918,347.35,1
272923,42.2833,1
273068,421.0333,1
273486,515.9667,1
273523,14.9,1
273544,266.05,1
273630,105.0333,1
273862,144.8333,1
273953,28.4,1
273994,9.8833,1
274087,190.0,1
274163,737.0167,1
274189,282.3333,1
274371,265.0833,1
274438,15.0,1
274498,544.25,1
274501,297.3333,1
274536,331.3333,1
274589,87.8833,1
274611,152.2333,1
274639,31.9,1
274652,159.7,1
274723,144.1667,1
274746,38.2,1
274825,1147.7833,1
274836,89.1833,1
274951,63.3333,1
275038,715.0333,1
275049,19.9333,1
275069,81.8667,1
275100,138.4333,1
275132,574.7833,1
275158,99.9333,1
275163,74.55,1
275275,324.9333,1
275276,23.1333,1
275277,528.0,1
275282,941.8667,1
275343,17.2167,1
275408,83.7833,1
275438,41.3333,1
275479,280.2333,1
275503,3.5667,1
275548,97.4833,1
275552,302.3833,1
275566,4.7167,1
275582,8.4167,1
275637,460.4833,1
275644,60.4167,1
275660,18.6667,1
275664,44.8167,1
275677,153.1333,1
275682,7.15,1
275684,140.8667,1
275741,50.2167,1
275788,385.5833,1
275799,324.6,1
276104,6.5667,1
276130,148.2,1
276135,1138.9333,1
276238,564.4833,1
276265,280.65,1
276414,7.1,1
276480,163.3667,1
276784,550.5333,1
276829,26.25,1
276932,85.65,1
277105,34.4,1
277109,265.8167,1
277135,60.9833,1
277238,31.25,1
277285,992.1333,1
277403,214.25,1
277461,147.75,1
277499,452.4167,1
277521,161.3167,1
277524,28.85,1
277544,102.5833,1
277556,28.7667,1
277557,1308.0167,1
277609,445.1833,1
277670,33.4667,1
277728,37.55,1
277766,109.1167,1
277803,159.1333,1
277880,6.1833,1
277977,10.1333,1
278055,222.3167,1
278115,135.6667,1
278129,202.95,1
278177,200.8833,1
278344,398.0167,1
278586,310.75,1
278695,95.5833,1
278906,141.05,1
278927,383.85,1
279352,173.05,1
279470,186.6,1
279680,136.2167,1
1285,64.05,1
1530,4.7333,1
1540,675.6,1
1543,9.2833,1
1619,1490.7333,1
3541,28.05,1
4336,723.45,1
4392,113.7333,1
10051,263.0333,1
10299,209.9833,1
11680,24.15,1
12807,45.6,1
14382,51.2,1
15805,161.8,1
16054,16.6167,1
16796,46.35,1
17342,441.9667,1
21464,77.3333,1
23403,2.0667,1
23781,41.3667,1
24965,0.3167,1
29758,692.8333,1
29960,120.0333,1
34121,450.6667,1
34172,91.55,1
43142,129.4667,1
59323,784.0667,1
59568,176.5667,1
63369,58.0667,1
75080,6.6167,1
77591,48.1833,1
96731,1.5167,1
103625,13.25,1
115019,638.15,1
118426,0.2833,1
144023,786.5667,1
144151,614.5,1
144397,1205.1333,1
144426,5.2333,1
145488,0.05,1
146401,75.4833,1
147130,132.5333,1
147802,38.0,1
147884,13.8,1
147993,544.6667,1
148109,7.4833,1
148467,142.6167,1
148755,210.1,1
148886,185.3833,1
148939,661.3167,1
149241,590.9333,1
149547,35.5833,1
149849,133.5833,1
149883,223.5167,1
149892,1.8333,1
149960,47.8833,1
150265,556.2167,1
150823,34.85,1
151366,19.6667,1
151849,540.55,1
151892,96.3667,1
152109,391.3833,1
152138,147.2333,1
152140,30.75,1
152174,23.0667,1
152285,12.8333,1
152472,2.15,1
153036,55.6167,1
153235,423.15,1
153726,34.2167,1
153765,1021.6333,1
153930,2.3333,1
154358,224.7333,1
155628,434.95,1
156042,0.45,1
156183,812.9333,1
156184,13.6167,1
156356,32.4,1
156407,1176.3833,1
156428,117.9167,1
156467,1546.0167,1
156498,466.7167,1
156510,83.95,1
156521,293.75,1
156534,423.9167,1
156541,121.1667,1
156542,45.5333,1
156561,570.1667,1
156647,1033.0167,1
156728,93.4167,1
156760,0.2,1
156767,150.0667,1
156780,93.5333,1
156887,99.7833,1
157594,248.8667,1
157882,54.8333,1
158108,393.6333,1
159022,111.6833,1
159057,34.3333,1
159101,47.6167,1
159105,17.0833,1
159172,5.4333,1
159353,146.1667,1
160452,0.5,1
160816,132.3,1
160960,1116.0167,1
161002,28.9833,1
161060,321.7,1
161108,19.5167,1
161132,23.1667,1
161209,23.9167,1
161395,19.4333,1
161475,372.2667,1
161527,24.7667,1
161632,3.3833,1
161870,175.9167,1
161899,584.4833,1
161935,0.0667,1
162077,435.4333,1
162502,42.0,1
163108,70.4667,1
163241,99.7833,1
163452,19.7333,1
163786,3.0,1
163884,26.6,1
163914,65.2667,1
164348,23.6833,1
164356,0.1333,1
164430,61.6,1
164796,20.6667,1
165364,2.8333,1
165433,195.9,1
165480,341.85,1
166626,17.3167,1
166907,166.7667,1
167412,56.35,1
167602,0.9333,1
168223,75.85,1
168777,62.5833,1
170845,11.6333,1
170879,1262.8667,1
170915,30.2833,1
171006,121.2333,1
171011,174.6333,1
171292,4.1667,1
171339,535.2833,1
171405,46.9833,1
171560,54.4167,1
171645,15.8167,1
172289,388.4,1
173105,342.1,1
174738,62.45,1
175077,72.3833,1
176391,405.5333,1
176577,78.1,1
177791,70.8333,1
177842,91.0167,1
179007,207.2,1
179103,17.1333,1
180122,111.5,1
180282,72.5833,1
181002,12.65,1
181404,24.4,1
181809,70.45,1
182248,306.5833,1
182356,349.6167,1
182897,201.7333,1
183819,229.7667,1
183925,80.9333,1
184826,512.9833,1
185766,8.7667,1
187639,18.8333,1
189977,145.4167,1
190596,82.3,1
192269,196.9333,1
195067,153.9667,1
195309,21.4167,1
196040,30.5167,1
197505,719.4333,1
198240,2.75,1
201975,28.95,1
204419,814.1167,1
204773,391.8,1
205303,16.8667,1
207270,90.3,1
210367,133.15,1
210409,123.5167,1
211603,545.9667,1
212936,123.7833,1
212968,258.6,1
214202,510.8,1
214434,0.8333,1
215160,388.9833,1
215377,79.9667,1
216394,2086.0,1
216409,155.6167,1
216694,60.6167,1
217601,349.7833,1
217976,80.6333,1
218237,404.7167,1
218862,6.5833,1
219488,1399.1667,1
220799,41.4167,1
221116,154.8667,1
223034,152.2167,1
223933,952.2333,1
225394,341.8,1
225955,363.3667,1
225990,6.8,1
226653,33.2833,1
228222,9.2,1
228826,220.55,1
228952,74.1333,1
229073,8.9,1
229525,1087.25,1
231080,293.8667,1
233160,426.6,1
233619,1523.6,1
234364,50.4833,1
235023,34.7167,1
235095,1566.5,1
235168,396.7167,1
235548,441.8333,1
235620,16.4333,1
235735,534.15,1
235863,285.75,1
236361,456.7,1
236628,856.9,1
236784,99.7833,1
236797,628.1,1
237063,3.35,1
238018,51.55,1
238315,545.25,1
238813,3.8833,1
238879,52.3667,1
238987,570.5667,1
239552,40.4333,1
239647,17.3,1
240444,0.4167,1
240446,726.3333,1
240583,7.5667,1
240822,28.0,1
241632,977.6667,1
242856,10.1333,1
243951,5.3333,1
244886,556.7167,1
245804,191.3833,1
245829,118.3833,1
246109,45.7,1
246119,16.0333,1
247713,434.5833,1
248036,354.75,1
248414,427.0333,1
248535,110.2,1
249258,0.2833,1
251217,358.4,1
251293,337.3167,1
251499,1.7667,1
251612,250.5667,1
251774,504.3667,1
252053,1.9167,1
252175,120.3,1
253827,968.85,1
253896,1026.9833,1
253948,83.6667,1
254088,260.5167,1
254098,30.75,1
254123,0.9333,1
254127,915.2333,1
254136,56.85,1
254199,747.4667,1
254329,189.7333,1
254353,54.3667,1
254372,35.65,1
254378,274.4167,1
254465,215.1667,1
254466,130.5833,1
254479,36.1,1
254526,32.6833,1
254541,6.5833,1
254553,1148.9667,1
254571,232.6333,1
254603,60.9,1
254693,1066.2833,1
254713,1835.5333,1
254744,83.1667,1
254839,2.05,1
254860,289.7,1
254874,0.2,1
254886,9.6,1
254913,31.3667,1
254929,833.8333,1
254931,239.85,1
254976,4.1333,1
254983,129.6333,1
255016,357.7667,1
255017,12.8333,1
255038,1.0833,1
255044,69.8167,1
255062,44.5333,1
255187,53.3333,1
255206,19.6667,1
255267,119.3667,1
255277,42.1833,1
255306,168.4167,1
255343,65.1667,1
255372,118.5667,1
255486,282.5167,1
255563,389.6,1
255827,1054.35,1
255912,42.8833,1
255924,15.95,1
256448,2073.8667,1
256826,38.0833,1
256954,284.45,1
256970,0.7,1
257130,137.1833,1
257151,916.0333,1
257236,5.1,1
257330,8.2333,1
257532,67.1833,1
258044,1095.5667,1
258137,104.6833,1
258223,6.9,1
258620,14.2667,1
258703,47.95,1
258743,3.8,1
258818,227.4333,1
258913,480.2833,1
258916,94.2,1
259106,334.55,1
259258,88.7167,1
259429,507.3167,1
259533,220.8833,1
259834,0.05,1
259870,1400.4667,1
259952,289.25,1
259959,334.9,1
260042,1700.3167,1
260329,82.05,1
260465,1228.2,1
260486,0.6833,1
260578,31.9833,1
260616,1253.0833,1
260684,183.9833,1
260910,529.8333,1
260916,35.5167,1
260968,82.8833,1
261059,215.9,1
261212,1409.4333,1
261323,108.2833,1
261393,412.7833,1
261522,201.45,1
261589,9.4,1
261590,864.2167,1
261610,85.1167,1
261633,71.9667,1
261647,914.2167,1
261674,17.4333,1
261680,164.3,1
261682,1501.7667,1
261714,111.1667,1
261735,585.5,1
261756,1424.6667,1
261809,91.3333,1
261813,427.45,1
261819,37.4333,1
261905,2220.75,1
261990,10.5333,1
262044,0.5833,1
262412,687.7333,1
262596,11.2667,1
262714,358.6667,1
262784,4.4833,1
262988,736.5,1
263008,348.3833,1
263076,1315.4167,1
263309,526.25,1
263321,441.4,1
263388,14.95,1
263650,158.6667,1
263690,1030.0667,1
263693,306.3667,1
263859,262.1667,1
263913,88.5667,1
263920,3.0833,1
263933,4.5333,1
264141,56.5833,1
264253,337.0667,1
264291,7.4833,1
264368,2.1667,1
264400,294.2167,1
264472,195.5333,1
264687,82.5333,1
264732,10.85,1
264843,125.2167,1
264954,681.85,1
265176,57.8167,1
265196,166.4333,1
265218,75.75,1
265415,413.0,1
265714,5.2667,1
265928,1656.5167,1
265966,853.8833,1
265970,163.2167,1
266316,1.15,1
266325,28.4667,1
266340,82.7,1
266366,29.1,1
266614,819.3333,1
266758,1064.4167,1
266766,1233.1333,1
267011,135.85,1
267026,429.5833,1
267064,1787.35,1
267090,29.1167,1
267106,67.9167,1
267114,450.7167,1
267286,753.3833,1
267662,0.2833,1
267778,6.0167,1
267813,585.4833,1
267898,1379.6333,1
267916,2326.6667,1
268053,262.6,1
268129,593.0,1
268226,43.3833,1
268242,690.3667,1
268287,132.45,1
268331,2237.55,1
268348,94.7667,1
268373,84.9833,1
268374,81.8833,1
268408,240.9,1
268465,236.3667,1
268473,362.8333,1
268511,91.0,1
268516,1269.25,1
268647,2.1667,1
268732,19.5167,1
268736,13.9,1
268857,57.0333,1
268877,22.3667,1
268989,1480.0833,1
269000,634.9167,1
269030,36.4333,1
269036,113.4167,1
269038,58.9833,1
269040,2444.35,1
269050,329.45,1
269066,1832.5833,1
269492,588.65,1
269540,374.35,1
269570,569.8,1
269741,1937.6,1
269754,111.1,1
269796,54.55,1
269874,242.5333,1
269898,471.55,1
269978,339.3167,1
270000,151.6167,1
270014,342.95,1
270188,198.4333,1
270263,706.75,1
270324,59.1667,1
270393,700.2,1
270474,180.9167,1
270509,64.0167,1
270596,98.6,1
270633,692.1,1
270671,419.3667,1
270725,312.15,1
270744,963.8,1
270898,31.8667,1
270928,67.3833,1
270931,915.0333,1
271015,2044.0167,1
271054,22.6167,1
271083,187.8167,1
271125,10.4333,1
271169,301.0167,1
271220,191.7333,1
271243,471.0333,1
271300,829.8333,1
271326,798.4667,1
271488,47.55,1
271519,1571.2167,1
271617,12.3167,1
271664,536.6,1
271755,35.4,1
272059,15.6833,1
272063,93.55,1
272425,303.1833,1
272452,361.9333,1
272463,364.7,1
272504,335.05,1
272570,325.3833,1
272659,56.3,1
272838,201.4833,1
272865,846.0667,1
272926,17.7333,1
272965,2342.55,1
272983,107.3167,1
273117,18.7167,1
273126,712.6833,1
273214,77.15,1
273464,444.2333,1
273599,103.4833,1
273684,45.4333,1
273936,27.8,1
273992,356.4833,1
274130,1077.6833,1
274166,1.35,1
274269,212.8667,1
274276,164.2,1
274460,680.65,1
274781,49.9333,1
274861,1171.3833,1
274882,9.1667,1
274901,193.8833,1
274904,430.45,1
274940,179.4667,1
274996,760.4,1
275039,47.1333,1
275050,543.2167,1
275056,192.5667,1
275081,49.6333,1
275092,30.2667,1
275129,1416.2667,1
275148,218.3667,1
275154,136.5167,1
275173,231.9667,1
275362,154.95,1
275373,57.2167,1
275389,52.3833,1
275412,101.8333,1
275422,51.4333,1
275463,86.7333,1
275513,136.4833,1
275532,66.6833,1
275554,20.9333,1
275567,1312.8333,1
275570,103.35,1
275598,10.3833,1
275624,163.6167,1
275629,23.75,1
276383,155.8333,1
276490,1165.85,1
276562,169.55,1
276781,8.4,1
276857,41.85,1
276938,357.9667,1
277182,58.1833,1
277384,371.1833,1
277410,146.9833,1
277590,458.0667,1
277591,2.0833,1
277791,488.25,1
277866,828.5167,1
277953,157.0,1
277964,308.6167,1
278280,220.65,1
278459,6.65,1
278758,225.9333,1
278881,490.3333,1
279394,6.2167,1
279722,30.9167,1
279751,50.4,1
279766,132.8,1
235,312.2167,1
1517,70.35,1
5603,4.3,1
6448,181.2,1
6479,365.2,1
6805,45.2667,1
11345,40.9667,1
14383,52.1833,1
15478,62.0667,1
16668,535.6667,1
16833,405.2667,1
17987,4.6667,1
21229,138.1167,1
30206,483.1,1
30273,133.65,1
35284,237.8333,1
37017,2.6,1
47183,895.4833,1
51872,83.55,1
57431,841.3333,1
92449,13.3833,1
93270,106.4,1
97931,1772.9167,1
138559,22.2833,1
142856,211.1,1
143785,43.4,1
144682,226.15,1
145313,66.7167,1
145561,176.3333,1
146255,76.5833,1
147200,42.0667,1
147672,1214.3,1
147906,15.45,1
148257,14.4833,1
148372,69.65,1
148670,15.7,1
148817,4.1667,1
148825,1100.7167,1
148996,21.6667,1
149195,1474.8667,1
149323,172.7167,1
149361,2.0,1
149554,1.1833,1
149591,7.6167,1
149790,102.1,1
149812,0.2333,1
150090,589.05,1
151313,70.4667,1
151663,31.5667,1
151759,7.8167,1
151861,4.5,1
152223,118.2333,1
152825,0.3167,1
152970,229.1167,1
153351,170.3,1
153741,211.2167,1
154143,17.4667,1
154291,359.9833,1
154556,31.7833,1
155280,80.75,1
155444,407.0,1
155805,149.3833,1
156132,20.8667,1
156159,28.9167,1
156296,154.0,1
156388,32.5,1
156429,76.1833,1
156608,17.7,1
156645,21.4333,1
156661,36.8167,1
156693,335.3667,1
156770,218.8833,1
156774,0.3,1
156996,20.6167,1
157198,2201.85,1
157285,165.25,1
157360,283.8167,1
157476,147.85,1
157992,916.2667,1
158034,363.25,1
158104,0.2167,1
158205,33.5833,1
158659,84.8667,1
159175,248.9333,1
159590,46.45,1
159621,167.6667,1
159904,11.6833,1
160032,266.9667,1
160462,75.15,1
160528,714.0167,1
160595,675.05,1
160610,316.2667,1
161271,278.2667,1
161288,366.3833,1
161338,210.1167,1
161474,40.2667,1
161480,3.6833,1
161515,34.45,1
161650,12.2333,1
161716,1043.9667,1
161785,50.8833,1
161887,187.9833,1
161900,422.9833,1
163248,38.9667,1
164222,369.95,1
164442,565.9667,1
164455,5.3167,1
164496,0.05,1
164701,32.9,1
164997,5.15,1
165285,1583.35,1
165374,246.9833,1
166121,0.0833,1
166217,13.7167,1
166380,709.9333,1
166461,18.4667,1
166509,50.8,1
166734,370.3833,1
166842,86.8,1
167295,422.4833,1
167551,40.1,1
170942,23.0667,1
170997,212.5667,1
171302,13.55,1
171349,299.35,1
171402,0.4167,1
171407,37.2,1
171439,29.7667,1
171476,18.2167,1
171519,435.8167,1
171536,7.1333,1
171585,49.5667,1
171586,88.6833,1
171613,85.5333,1
171827,284.0167,1
172092,0.8,1
172126,0.4333,1
172127,734.5667,1
172256,15.9833,1
172357,347.5333,1
172424,276.8833,1
172692,22.8333,1
172782,206.2333,1
173060,10.5833,1
174840,124.7167,1
175629,52.0167,1
175978,125.6833,1
176209,11.0333,1
176531,656.2333,1
177554,41.1833,1
177665,15.1667,1
178487,12.35,1
179463,3.9333,1
180153,842.7667,1
180719,154.1833,1
181219,1311.1,1
181529,4.1333,1
182149,67.8333,1
182414,38.0167,1
182533,709.25,1
182808,365.0667,1
182880,492.4333,1
183370,4.5,1
183419,452.9833,1
183930,18.6667,1
185009,3.0667,1
185019,2.5833,1
185208,1019.3333,1
185764,330.7833,1
185848,994.3167,1
186375,2.45,1
187880,155.5,1
188691,137.7,1
188716,319.7667,1
190825,631.1,1
191038,210.0833,1
193565,46.9667,1
194507,1316.05,1
196656,4.05,1
197196,162.9,1
198868,3.1333,1
201470,12.3667,1
206242,247.7833,1
207203,0.2833,1
208108,140.8333,1
208967,378.2833,1
209958,156.7167,1
213312,229.0,1
214569,97.8167,1
216760,1.0667,1
217155,1157.15,1
219446,25.6167,1
225216,387.95,1
225305,11.9667,1
225936,0.0667,1
226465,0.2,1
226734,31.85,1
227536,40.4833,1
227760,207.0,1
228646,22.2167,1
229699,388.65,1
230326,528.6167,1
232006,2.45,1
233322,37.1333,1
233911,17.2,1
235155,35.7333,1
235980,119.8,1
236417,154.9,1
236583,50.35,1
239289,12.5333,1
239765,53.15,1
240294,120.6333,1
241036,145.7833,1
241407,2.3667,1
242205,551.9167,1
242308,38.6,1
242876,7.25,1
243273,51.6667,1
243827,14.0167,1
244031,369.0167,1
244058,49.45,1
244342,200.9,1
245707,0.85,1
246014,23.0833,1
246945,0.05,1
247676,99.0,1
248154,42.3833,1
248675,9.4667,1
248806,4.75,1
249243,3.0333,1
249247,80.75,1
249494,61.7333,1
249600,7.05,1
250255,24.3,1
250386,75.8333,1
252008,927.1833,1
252200,39.55,1
252678,1582.2333,1
253248,8.5667,1
253264,898.4167,1
253522,30.1333,1
253589,95.8667,1
253766,4.2167,1
253829,2229.75,1
253909,29.4667,1
254129,442.7833,1
254170,249.2,1
254459,44.9667,1
254469,92.4167,1
254501,344.55,1
254529,7.7,1
254569,39.6667,1
254596,92.95,1
254651,0.1,1
254672,1.6667,1
254681,18.4667,1
254697,1192.9833,1
254725,294.0333,1
254761,36.6667,1
254799,80.4333,1
254813,601.65,1
254832,0.05,1
254854,48.2333,1
254868,97.1167,1
254869,139.9167,1
254872,48.8833,1
254941,136.4833,1
254971,17.6167,1
254974,516.8167,1
254978,207.1833,1
255000,111.6,1
255047,12.0667,1
255076,0.4333,1
255091,48.0833,1
255128,488.95,1
255148,40.9833,1
255186,404.5333,1
255204,4.6833,1
255241,267.7,1
255257,244.05,1
255272,36.2167,1
255282,657.8,1
255333,2.8333,1
255335,111.5833,1
255353,96.75,1
255366,263.45,1
255405,3.3333,1
255449,138.5333,1
255488,193.3333,1
255589,4.7167,1
255765,164.8,1
256265,185.15,1
256313,225.55,1
256484,34.3833,1
256670,1528.85,1
257095,880.05,1
257112,265.6,1
257234,422.5667,1
257509,54.3167,1
258154,1010.0833,1
258163,54.6833,1
258311,132.0333,1
258320,81.0833,1
258325,15.3167,1
258337,675.45,1
258561,195.3667,1
258581,231.65,1
258800,66.8667,1
258922,2.8667,1
258984,129.1,1
259019,0.1667,1
259026,292.1333,1
259262,209.6667,1
259408,1.8833,1
259506,9.6833,1
259549,0.1667,1
259767,1997.0667,1
259884,1119.3667,1
260126,14.4167,1
260132,124.3833,1
260649,323.2167,1
260754,1256.0333,1
260787,69.6333,1
260815,374.6,1
260833,118.3333,1
260954,96.85,1
260977,56.6833,1
260980,817.0167,1
261158,254.4833,1
261239,489.9833,1
261337,571.6667,1
261367,122.05,1
261408,54.4667,1
261452,32.7,1
261466,1621.3667,1
261490,96.5667,1
261495,30.3,1
261567,16.2333,1
261607,21.0667,1
261753,26.3,1
261771,882.2333,1
261778,1346.4667,1
261883,426.7167,1
262068,139.2,1
262203,10.0333,1
262224,150.25,1
262377,230.6167,1
262414,1487.7167,1
262487,88.9167,1
262569,395.4,1
262585,1220.9833,1
262641,542.6333,1
262819,492.6167,1
262821,451.8,1
262908,0.4333,1
262992,595.2833,1
263065,30.4,1
263118,107.1667,1
263392,155.7333,1
263480,228.2,1
263496,342.1167,1
263531,304.6167,1
263639,130.1667,1
263648,17.5333,1
263672,16.7,1
263677,19.0833,1
263683,167.3833,1
263791,40.1833,1
264131,323.6667,1
264146,1809.1,1
264254,76.9167,1
264404,518.6,1
264425,835.7667,1
264476,1397.1833,1
264514,763.4333,1
264679,28.3833,1
264696,219.0833,1
264916,779.4333,1
265003,1115.9,1
265092,1480.15,1
265106,10.1,1
265250,1213.6333,1
265462,16.5,1
265489,12.0,1
265572,80.7833,1
265578,71.1,1
265628,655.95,1
265848,207.65,1
265878,636.0833,1
265906,14.5333,1
266012,1258.25,1
266057,109.3333,1
266249,12.7333,1
266308,1.3833,1
266395,337.95,1
266402,1.0833,1
266512,1936.3,1
266811,154.0667,1
267109,57.5,1
267235,32.1667,1
267443,321.8333,1
267487,184.6667,1
267498,193.8833,1
267558,592.15,1
267613,5.8167,1
267643,726.2,1
267824,21.2333,1
267878,35.3833,1
267885,443.6333,1
268045,857.2833,1
268389,130.3,1
268393,3.0667,1
268409,341.1833,1
268410,459.4833,1
268420,92.6167,1
268529,490.1833,1
268641,557.1167,1
268742,30.7333,1
268764,1941.1,1
268768,458.2167,1
268800,753.9,1
268827,224.0167,1
268863,517.4,1
268892,24.6,1
268908,8.5333,1
268915,159.9167,1
268962,569.2333,1
268990,1551.5833,1
269020,125.7833,1
269064,1397.2167,1
269120,2.2667,1
269174,5.0167,1
269220,237.9833,1
269314,1675.65,1
269501,246.7167,1
269535,21.95,1
269662,151.9333,1
269670,218.1333,1
269872,701.0333,1
269959,258.2333,1
269976,432.4167,1
270009,171.5833,1
270042,1368.35,1
270062,214.05,1
270197,97.8167,1
270247,512.5167,1
270602,19.5,1
270606,908.8333,1
270619,344.35,1
270670,88.9833,1
270784,103.9167,1
270848,105.45,1
270988,432.5667,1
271006,132.0833,1
271140,702.8167,1
271228,75.4833,1
271296,58.4,1
271338,492.0167,1
271348,890.8167,1
271388,69.7167,1
271557,189.7,1
271837,236.6,1
271851,673.1833,1
271903,599.05,1
272127,4.4833,1
272128,2.2667,1
272199,728.8667,1
272213,79.65,1
272282,74.6167,1
272544,9.0667,1
272616,337.8667,1
272792,106.9333,1
272961,128.25,1
272979,460.8333,1
273034,452.25,1
273060,974.5167,1
273131,37.7167,1
273164,27.9833,1
273329,570.3667,1
273371,168.5333,1
273628,115.2333,1
273654,333.5,1
273695,177.5833,1
273839,77.8333,1
273846,404.0667,1
274057,156.4833,1
274070,1262.5667,1
274157,476.45,1
274162,847.95,1
274377,214.2,1
274402,105.0333,1
274433,335.4333,1
274521,89.7833,1
274630,178.6333,1
274631,74.4333,1
274663,0.05,1
274766,42.3667,1
274798,629.15,1
274814,823.7167,1
274838,82.5333,1
274880,58.7333,1
274906,1482.15,1
274929,815.8667,1
274994,435.9,1
274999,183.0667,1
275020,1193.2667,1
275033,1520.2333,1
275098,165.3,1
275113,67.2333,1
275215,70.25,1
275273,234.1667,1
275413,269.15,1
275444,30.9167,1
275468,255.5667,1
275490,300.0,1
275533,18.85,1
275534,88.5167,1
275565,13.65,1
275572,108.9167,1
275590,637.6333,1
275592,51.1833,1
275757,27.0,1
276439,1518.1,1
276598,160.9833,1
276783,698.8333,1
276852,62.2333,1
276887,449.7167,1
276990,243.4,1
276998,115.1,1
277012,87.5333,1
277063,205.4333,1
277271,58.65,1
277419,6.3333,1
277508,991.05,1
277715,43.6833,1
277821,490.6,1
277864,288.5333,1
277945,311.7667,1
278080,163.95,1
278143,9.35,1
278215,2.0333,1
278283,1054.8833,1
278326,271.5333,1
278531,22.9,1
278582,396.0833,1
278701,1.3167,1
278716,244.5167,1
278723,33.6167,1
278788,382.05,1
278851,6.7,1
278875,155.05,1
278882,174.7833,1
278890,73.6333,1
278905,159.2,1
278958,222.95,1
278995,67.4,1
279264,202.5,1
279519,184.2,1
279625,50.7833,1
279748,30.7333,1
